gwiId,wgt,age,gender,education,income,children,marital
071bf4451a389d24b22b1b211dca1c16,3722.7426677880653,35-44,F,Trade / technical school or college,Mid 50%,0,single
0c48cda4ebd4fe773e8b26e781d280ae,4452.796148340271,45-64,M,Trade / technical school or college,Bottom 25%,1,single
0e50ad6d4f30f96cac8c0a0088156133,3761.888744450687,45-64,F,Schooling until age 16,Top 25%,2,single
0f702fb66e998fcf36b4d7843d79dd23,3691.0130847656283,25-34,F,University degree,Bottom 25%,1,married
1fb67e4c5fbb44aa6f397dd446903bd8,3691.0130847656283,25-34,F,Schooling until age 16,Mid 50%,2,married
204ca10f6a04e186421142cf4045b450,4569.578641823026,35-44,M,Schooling until age 16,Mid 50%,0,married
263fa4b925f659d4e3528180d57e991b,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,0,married
2c4198cae635fa5544b624ab8ce9eb6b,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,0,single
32c9224781b488fa5d68a740ccad0245,6556.642585168079,16-24,M,University degree,Mid 50%,0,single
33c563cd6e16e55e154d75bdcdee20ea,4569.578641823026,35-44,M,Schooling until age 18,Mid 50%,2,married
33e141e45b90893d3573da99a2958e9c,3761.888744450687,45-64,F,Schooling until age 16,Top 25%,2,married
3f95bc684bd0164a8deb3c667e71e46d,3722.7426677880653,35-44,F,Trade / technical school or college,Bottom 25%,3+,single
4b7755c341de4e679162c9bfb6fa10a9,3946.9774114261822,16-24,F,Trade / technical school or college,Prefer not to say,2,single
4c000155e2fb14067bd1ef2d58e25eb4,3691.0130847656283,25-34,F,Postgraduate degree,Top 25%,0,single
5098aba51b1fbd3ccda57bf60098f8a7,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
57f3676af3704eceafb4c0b7bd8458d2,3691.0130847656283,25-34,F,Postgraduate degree,Bottom 25%,0,single
5cc1ad86467dc8f5075dadeb28cfb27c,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,0,single
5ebec096f40e37613641837e84c2af5c,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
5f38cc3a6d73d2ec3dad95ef62626ad2,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,1,married
6a9d833115064009bbba1062e2c2c8c7,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,0,single
716ee6042aec37a9c4ea021dbbade934,3691.0130847656283,25-34,F,University degree,Top 25%,2,married
71ace4a369f514909f532a9acf1d549b,6556.642585168079,16-24,M,Schooling until age 18,Prefer not to say,0,single
7bc2b197c470a961b4ae6e78d1459be5,4785.1625715406935,45-64,M,Trade / technical school or college,Mid 50%,0,single
83c23ae270968e534a1f041c9df0c9cb,3722.7426677880653,35-44,F,Schooling until age 16,Bottom 25%,1,single
872a481b26b763535229fd58ddbcf78e,4569.578641823026,35-44,M,Schooling until age 18,Mid 50%,1,single
8cc47c134c4454156139ca6af4b0d190,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,3+,single
951d2cd4341975a0b41e32f609a0a6d7,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,1,single
96b4aa79d94190ff2700b8fa5858c827,3691.0130847656283,25-34,F,Postgraduate degree,Top 25%,0,married
9a379cb80f46e7e6a89f5787dfca00b0,4156.2143980421615,45-64,F,University degree,Mid 50%,0,married
9db8a48162e7e3b22ace58e4a0b32d2a,4156.2143980421615,45-64,F,Trade / technical school or college,Bottom 25%,2,single
a03cd6c43637c7e44fb6e0acdfe4c1d2,4452.796148340271,45-64,M,University degree,Mid 50%,2,married
a33a68f2b09557697a8019cd0d7c1f82,4964.415750592672,25-34,M,Postgraduate degree,Mid 50%,0,single
a399336deb8137388ac0961a426b55f6,6556.642585168079,16-24,M,University degree,Prefer not to say,0,single
a5147532c9511c136dffb21b48a95a64,4156.2143980421615,45-64,F,Schooling until age 16,Top 25%,0,single
abbfecb9234dd03f326f0b7e3570c949,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,1,single
b50df11041cc5998e4ef2728a6c47402,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,1,single
bb2bfafacc223e34200989a4e04828b9,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
c219edb8612868fa0f8b4017bf94dc5a,3946.9774114261822,16-24,F,Schooling until age 18,Bottom 25%,1,single
c2429b209c6f9f35c5d80f3b04059cc0,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,0,single
c2ec94deadc91418c789f950fac7965c,6556.642585168079,16-24,M,University degree,Mid 50%,0,single
c5700ed654bdcbcec1ffbc0c9c26d100,3691.0130847656283,25-34,F,University degree,Mid 50%,0,married
d2b7c282274d033e2c9955aa6a5db4f5,3691.0130847656283,25-34,F,University degree,Mid 50%,1,married
d3a23b0acb486a682281c43cb2a3558c,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,0,married
d68d3bb40a9ba7195ff26ea538b899f6,3691.0130847656283,25-34,F,Schooling until age 18,Bottom 25%,3+,married
df92a69d5f3836f1bfc0621bcd1f641b,4964.415750592672,25-34,M,Trade / technical school or college,Bottom 25%,0,single
df9c64bd124ec78c8cd017800a268ebd,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,1,single
e012516683caebb89d118ba54593caf8,4964.415750592672,25-34,M,University degree,Top 25%,1,married
e48eefe9fc57943313aedc02aa4ad324,4156.2143980421615,45-64,F,Schooling until age 18,Prefer not to say,1,married
f343804516f9a88e65018285878637c8,3722.7426677880653,35-44,F,University degree,Mid 50%,2,single
f54c970913f65c5b3c55f12d542eab91,4964.415750592672,25-34,M,University degree,Mid 50%,0,single
f5c741bf25955810e55a92c05a144b7d,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,2,single
f6769de9f3be307d290c84e630fa52f6,4452.796148340271,45-64,M,Schooling until age 16,Top 25%,2,married
f694a3947dcafb7bcdf500a23b19cb58,4156.2143980421615,45-64,F,Schooling until age 18,Bottom 25%,0,married
fd720b5d8c1133afec45aebf27e27343,3761.888744450687,45-64,F,Trade / technical school or college,Prefer not to say,1,single
02f14cda51171041e7bf0408802b7b61,3946.9774114261822,16-24,F,Postgraduate degree,Bottom 25%,0,single
227770470e025fb23810b10cc687726e,4569.578641823026,35-44,M,Schooling until age 16,Mid 50%,2,single
255361ca4974dd8f455a311885edf17d,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,0,single
2aaa2ee90411fcf6b42c30bdee9a8127,3946.9774114261822,16-24,F,Schooling until age 18,Mid 50%,0,single
2c2915ba600cf53c21307783d853f5e3,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,3+,married
333d884ff175737f2e2dd7606ba66976,4569.578641823026,35-44,M,Schooling until age 16,Bottom 25%,0,single
45a5ecebd709f1c1842e01e09995a782,6556.642585168079,16-24,M,University degree,Top 25%,2,single
492b4a99d69a8b930ebfdb4a27a812ae,6556.642585168079,16-24,M,Schooling until age 18,Prefer not to say,0,single
4dba5fd8ba5e83b52dc4d296f33aec4f,6556.642585168079,16-24,M,Schooling until age 18,Top 25%,0,single
52f7d8f82611bde0476ba67c92ff6c96,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
54dce9cabf7bec3d3321790496e5847d,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,0,single
584d682d8b8d51a0632c29f0f554fcac,4156.2143980421615,45-64,F,Schooling until age 16,Prefer not to say,0,single
5e9f5758900021801d1389ad4ba045a9,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
62db054b2b659abdf4af67b22dc4459c,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
65115e224bd7fe2b14bda4bc4e3394a6,4452.796148340271,45-64,M,Trade / technical school or college,Bottom 25%,3+,married
6694275a2fa78027444974cf27ea1de8,3761.888744450687,45-64,F,Schooling until age 18,Bottom 25%,0,single
77d195941f21904381b6634286e6571e,4964.415750592672,25-34,M,Schooling until age 18,Mid 50%,0,single
7811d6463ec3dd219a441c7491a74d5e,4569.578641823026,35-44,M,University degree,Mid 50%,1,single
7a82c11f2018f231fa65a9e13a153c33,4785.1625715406935,45-64,M,Postgraduate degree,Top 25%,3+,married
7c787dfc3988274e85f276eb682d9389,6556.642585168079,16-24,M,University degree,Mid 50%,0,single
7fa8234a5ce4979b9a9ebd072742698f,3691.0130847656283,25-34,F,Schooling until age 16,Bottom 25%,0,single
83e46c04be47bb64080d03d6941322e1,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,1,single
8951a60d4778421daffd4263123d6d29,4964.415750592672,25-34,M,Schooling until age 16,Bottom 25%,0,single
95c970023452f8be9c414d442935b4be,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,1,married
968acb3c508a8cc015d031bc60ea6a10,6556.642585168079,16-24,M,Schooling until age 16,Prefer not to say,0,single
96eeeedde10fab1189f667ddcd76f240,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,2,married
98bdb5f8051aa81068954b814b8dbf98,4785.1625715406935,45-64,M,Schooling until age 16,Mid 50%,2,married
a78539303fe0acdccab3b1eaffa58cac,3691.0130847656283,25-34,F,University degree,Mid 50%,0,single
a9ee54c8b006a381e893a2e82e89b766,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
bc193da025058daaf22282db98aaedc4,4569.578641823026,35-44,M,Schooling until age 18,Prefer not to say,0,single
bf501e85ee60c42615fe347493eb1335,3946.9774114261822,16-24,F,Schooling until age 18,Prefer not to say,0,single
c96c7d6267a0d298a5587ac510d6bc2d,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,0,married
d85aa4a4c516c2456c0af82f9fd75189,4156.2143980421615,45-64,F,Schooling until age 18,Prefer not to say,2,married
da1141cf599a6d0f26f08f59c33d0244,3691.0130847656283,25-34,F,Trade / technical school or college,Bottom 25%,0,single
da6bd00cdf65b797df99189d10d34143,3722.7426677880653,35-44,F,Postgraduate degree,Top 25%,1,married
dde3fd5aeb4e4009b2e2a37154740413,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,3+,married
e63881d58a691102f9cdac0cbdcc3175,4785.1625715406935,45-64,M,Schooling until age 18,Mid 50%,0,single
ed2c27e5868a20f0e27950e21502940a,4964.415750592672,25-34,M,University degree,Top 25%,3+,married
f405f747bfa3a0f728d91ac6f63d9a61,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,1,single
f567864f2d4de4aea23c3547bb1eaf6a,4569.578641823026,35-44,M,Trade / technical school or college,Mid 50%,1,single
f6a8f6ba48ba9da5c63aca373282a8b8,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,0,single
0335f260d36109ddc0340171907e1f28,4569.578641823026,35-44,M,Postgraduate degree,Mid 50%,0,married
064ec872706905bff3070936b439f7ec,3722.7426677880653,35-44,F,Postgraduate degree,Prefer not to say,1,married
071853ba86b9d224f7373826e9b764e9,4156.2143980421615,45-64,F,University degree,Bottom 25%,0,single
0b45f5f8534b834240b5c764136150ff,4156.2143980421615,45-64,F,Schooling until age 16,Bottom 25%,3+,single
143a416d73ce60dda53d3288db7bc766,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,0,single
147f175444775e2978800c73f0647d74,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,1,married
16af10e9211ce26c55335d34d8a8d94e,4785.1625715406935,45-64,M,Schooling until age 18,Bottom 25%,3+,single
181c2f5119f96417c4c2d4b65219b8e5,4569.578641823026,35-44,M,Schooling until age 18,Mid 50%,1,married
24c9c50400d94c7b8e4772d9c3fb9bae,3761.888744450687,45-64,F,Postgraduate degree,Top 25%,0,single
24efeca2d1ae0df7b1df567683d9e254,3722.7426677880653,35-44,F,University degree,Mid 50%,0,single
261eb46d8dd8d0c4648a9970c6eeda86,4785.1625715406935,45-64,M,Schooling until age 18,Bottom 25%,3+,single
266e25b70596a512d9a6006184f70e9b,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,3+,single
2705ddf486ec832c0dd302cc37fec017,3946.9774114261822,16-24,F,Trade / technical school or college,Mid 50%,0,single
2c30e13db236606f88f7eeaab034f418,3761.888744450687,45-64,F,Trade / technical school or college,Bottom 25%,0,married
32fa0c45111a6e0f7af35d0d4ac73612,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,1,single
413277326307620d4335575fa6af9960,4785.1625715406935,45-64,M,Postgraduate degree,Mid 50%,0,single
429000e8323348e80c35c0227c8bacb6,4452.796148340271,45-64,M,Schooling until age 16,Mid 50%,3+,single
47e8ddd5e3ddbce6ca09b742817d077a,4785.1625715406935,45-64,M,Schooling until age 16,Prefer not to say,0,single
4edb21fb0a7fc0572c34239e2ac80726,6556.642585168079,16-24,M,Trade / technical school or college,Mid 50%,0,single
4fbe3632e569ad6b5f07d221e7911a28,4964.415750592672,25-34,M,University degree,Mid 50%,0,single
53aebb9b9dfbb78112eecca517ea0c9b,4569.578641823026,35-44,M,Trade / technical school or college,Bottom 25%,3+,married
605ba6033035af4456e3412c6dfedbe8,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
68019675d773ba5fc0d272d974d5e34d,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,1,single
7192b2081ab16aa62118bf75a9f362e8,3722.7426677880653,35-44,F,University degree,Mid 50%,2,married
751ed8045eb82985d2c91fa7df79070b,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,3+,single
7aafb3a087ed1abacd2ce75c943617a8,4569.578641823026,35-44,M,University degree,Top 25%,2,married
83789ff0854624915a6f727358320113,4452.796148340271,45-64,M,Schooling until age 18,Mid 50%,2,married
8b76a721ae94910d9cd8d5bb9eff5459,4785.1625715406935,45-64,M,Schooling until age 16,Bottom 25%,0,married
8bf3e50b4f3e29c9ecf4987ab7e0d0a1,3761.888744450687,45-64,F,University degree,Prefer not to say,1,single
9e3625c16cdc87ae383ba22947e2d710,4156.2143980421615,45-64,F,Schooling until age 18,Mid 50%,2,single
a0541b6ad4e76f41476f7b282000d387,3761.888744450687,45-64,F,University degree,Top 25%,2,married
a238e5b6c6c5f970c7b9234162325631,4569.578641823026,35-44,M,University degree,Mid 50%,0,single
a6757d0c42439b7e767c6391dbf10e56,4156.2143980421615,45-64,F,Schooling until age 18,Top 25%,0,married
aed3dd2e00fefac42eb98a648115d3ac,4156.2143980421615,45-64,F,Trade / technical school or college,Mid 50%,0,married
b2a3f2111ef84b4157908ad19fb4dc56,4569.578641823026,35-44,M,University degree,Top 25%,2,married
b6eff7faa8032dba8b7fbd1ec0a90d30,3946.9774114261822,16-24,F,University degree,Bottom 25%,0,single
c2623fb497dea2d927e542cb47dc4e1b,3946.9774114261822,16-24,F,University degree,Top 25%,0,single
c4719346cd68d62e93dadff1a13d96c1,3691.0130847656283,25-34,F,Trade / technical school or college,Mid 50%,0,single
c5387d1d2c4a5f2c6a5aeabf6cb9112b,4156.2143980421615,45-64,F,University degree,Prefer not to say,0,single
c86326ab35d257d423fca7d43104c03a,4964.415750592672,25-34,M,University degree,Top 25%,0,single
cad63e686f65a827b63ae7545c636d05,3691.0130847656283,25-34,F,Postgraduate degree,Mid 50%,0,married
ce3d52428b103ab13cd36ed28dd48737,4156.2143980421615,45-64,F,Schooling until age 16,Prefer not to say,2,single
cf0800fc9dc3ccbb1b2961a4aad7cb82,3946.9774114261822,16-24,F,University degree,Mid 50%,0,single
d0d624f49713e42c3288f6eadd0d5c4f,4156.2143980421615,45-64,F,Trade / technical school or college,Mid 50%,3+,married
d2515f4adad47e44b467013569729b30,4452.796148340271,45-64,M,Postgraduate degree,Top 25%,2,married
d2826d2fda8de0e90c8e58ba69d8fff9,4156.2143980421615,45-64,F,Schooling until age 18,Top 25%,2,married
d54d212cf3b10a8bcd632285030b4050,6556.642585168079,16-24,M,Schooling until age 18,Prefer not to say,0,single
d8b1946877f8b84cf0ccdcf3a3ebf341,4964.415750592672,25-34,M,Postgraduate degree,Mid 50%,0,single
dc63058aba0c51c3374e89e6bee373a6,3761.888744450687,45-64,F,Trade / technical school or college,Mid 50%,0,single
e416b6bf308bc28389d023f78266448e,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
e45d3a70d9107908e404a85c179ca14b,4785.1625715406935,45-64,M,University degree,Top 25%,0,single
f3024c1ad32c794a464bf21b8411fba7,3722.7426677880653,35-44,F,Schooling until age 18,Bottom 25%,1,single
f5c41450a83789628517ae53311f2379,4156.2143980421615,45-64,F,Trade / technical school or college,Bottom 25%,2,married
f71aed3c09ca10e912b93dc20c0a9614,4785.1625715406935,45-64,M,Schooling until age 16,Prefer not to say,1,single
f82d6ab579fa9686f084c80f91c97501,3722.7426677880653,35-44,F,Schooling until age 16,Mid 50%,2,single
f8bbe47df4a640e94a477c925625d02a,4156.2143980421615,45-64,F,Trade / technical school or college,Mid 50%,2,single
fe42386950b9da6763305169f2716eba,3761.888744450687,45-64,F,Schooling until age 18,Bottom 25%,0,single
017c44d1a491f51d35d1ce7ec416e2fe,4156.2143980421615,45-64,F,Trade / technical school or college,Top 25%,2,single
08f5d0e430b9905ceac43a398e473fea,6556.642585168079,16-24,M,University degree,Bottom 25%,0,single
10b892307a79798270d18b9e7c51385d,3761.888744450687,45-64,F,Schooling until age 16,Bottom 25%,3+,single
10cdddf9857ea00c2ce29f42be4ce20a,3761.888744450687,45-64,F,University degree,Mid 50%,0,single
12038abd251e39cfcefe31ab43edced6,3761.888744450687,45-64,F,Schooling until age 18,Mid 50%,0,married
1c9f9d150dcc12b6da84cbfaf3ce6922,3691.0130847656283,25-34,F,Postgraduate degree,Bottom 25%,0,single
1d947ba33b8d9b699b07e4143742185d,4785.1625715406935,45-64,M,Schooling until age 18,Bottom 25%,0,married
1fab0e078ed13e2811ccf7e36beac375,4156.2143980421615,45-64,F,University degree,Top 25%,3+,single
21af8897364f22e9dbf440085888c26d,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,3+,married
21d2bfa9f976e41e39ebe639738bfbbc,4452.796148340271,45-64,M,Trade / technical school or college,Mid 50%,0,married
21d623bb1a3ce517d2ce5a1ce4d5b122,4785.1625715406935,45-64,M,Postgraduate degree,Prefer not to say,0,single
2630b18566022ff9cc532c401c829457,3691.0130847656283,25-34,F,Trade / technical school or college,Bottom 25%,3+,married
27c369d44a7fcf93c10b19fd9cc5b355,4785.1625715406935,45-64,M,Trade / technical school or college,Mid 50%,0,single
286778dcee2bfeef71f38da48415a266,3722.7426677880653,35-44,F,Schooling until age 16,Bottom 25%,2,single
28cd05ff3f214ca7270695caa7466261,3946.9774114261822,16-24,F,Trade / technical school or college,Top 25%,0,single
2cc0b479958ac613850d07025d9b9361,3761.888744450687,45-64,F,Schooling until age 16,Mid 50%,2,married
366b76388f216bb8019943ef3c90d6c3,4964.415750592672,25-34,M,Postgraduate degree,Top 25%,2,married
3fe5b7d91b3dd8b81423df6dbcc9ff3a,6556.642585168079,16-24,M,Schooling until age 18,Bottom 25%,1,single
43a8bce92a490c883841a300f62e3733,3691.0130847656283,25-34,F,University degree,Bottom 25%,0,single
43b7ffd74731a2c2af224d0fb5b4a90b,3691.0130847656283,25-34,F,University degree,Mid 50%,3+,single
487a14e61a78ec0915197caca2c4c8b1,4156.2143980421615,45-64,F,Trade / technical school or college,Bottom 25%,0,single
4bf9d32daecb874c9ef984a01b507ef9,4452.796148340271,45-64,M,Schooling until age 18,Bottom 25%,0,single
52017438474742ef131b7d08506ea5a5,4569.578641823026,35-44,M,University degree,Mid 50%,0,single
5c39d3be1058eafb845912f38f3d9f1a,3691.0130847656283,25-34,F,Schooling until age 18,Mid 50%,2,single
66787fd71beb95ed8340b247b5c5367d,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,1,single
69bf42181cad2963197425a26e6c3508,6556.642585168079,16-24,M,University degree,Bottom 25%,0,single
6cedd483dac7a25faddf700ad6dff9e6,4452.796148340271,45-64,M,Schooling until age 18,Mid 50%,1,single
6deb7fc4167e233eb1fb5b764fc7c153,4569.578641823026,35-44,M,Postgraduate degree,Mid 50%,2,married
72710607cbece9d434981d7fe4c617b5,3722.7426677880653,35-44,F,Trade / technical school or college,Bottom 25%,0,single
733a1386f739ae8bc3575a7c90f243a7,3946.9774114261822,16-24,F,University degree,Top 25%,0,single
7a617608caf956b56cb6615ae23243ca,4452.796148340271,45-64,M,Schooling until age 18,Mid 50%,2,single
7ebd728a045a52ffe10d70c09624dbab,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,2,married
840a980b94da60557f48df35b4a9e1b5,4569.578641823026,35-44,M,Postgraduate degree,Top 25%,2,married
8640fc8bf37376e2d95b29f9fc0ea82b,4569.578641823026,35-44,M,University degree,Top 25%,3+,married
871f0ccd9e641dcf655b66f5820d66fb,3722.7426677880653,35-44,F,Schooling until age 18,Mid 50%,3+,married
